dealer_id,brand,name,latitude,longitude,full_address,address_line_1,address_line_2,postal_code,city,country_code,phone,email,website,products,products_count
03606_1,Mini,Dusseldorp Deventer B.V.,52.2265510559082,6.1934099197387695,"Lochemseweg 2C, 7214 RH Epse",Lochemseweg 2C,,7214 RH,Epse,NL,+31-575-498500,info@dusseldorpbmw.nl,https://www.dusseldorpbmw.nl/dusseldorp-deventer,MINI,1
03650_3,Mini,Hedin Automotive Tilburg (MINI),51.545684814453125,5.109342098236084,"Driehuizendijk 1, 5022 KD Tilburg",Driehuizendijk 1,,5022 KD,Tilburg,NL,+31-13-5422133,Rcc.mini@hedinautomotive.nl,https://www.hedinautomotive.nl/mini,MINI,1
03631_4,Mini,Van Laarhoven (MINI),51.48046875,5.455729961395264,"Huizingalaan 64, 5628 CM Eindhoven",Huizingalaan 64,,5628 CM,Eindhoven,NL,+31-40-2901100,info@vanlaarhovenmini.nl,https://www.vanlaarhovenmini.nl,MINI,1
03626_1,Mini,Ekris Heerlen,50.90399169921875,5.948322772979736,"Terhoevenderweg 98, 6412 ZJ HEERLEN",Terhoevenderweg 98,,6412 ZJ,HEERLEN,NL,+31-45-5452121,Heerlen@ekris.nl,https://www.ekris.nl/bmw/over-ekris/vestigingen/heerlen,MINI,1
03672_2,Mini,Ekris Utrecht (MINI),52.111995697021484,5.043331146240234,"Proostwetering 51, 3543 AC UTRECHT",Proostwetering 51,,3543 AC,UTRECHT,NL,+31-30-7557777,utrecht-mini@ekris.nl,https://www.ekris.nl/mini/,MINI,1
03588_3,Mini,De Maassche Venlo,51.395809173583984,6.078878879547119,"Hudsonweg 1, 5928 LW Venlo",Hudsonweg 1,,5928 LW,Venlo,NL,+31-77-3552333,info@demaasschemini.nl,https://www.demaasschemini.nl,MINI,1
03615_1,Mini,Dusseldorp Brielle,51.892616271972656,4.1946258544921875,"Seggelant - Oost 4, 3237 MH Vierpolders (Brielle)",Seggelant - Oost 4,,3237 MH,Vierpolders (Brielle),NL,+31-181-409050,brielle@dusseldorpbmw.nl,https://www.dusseldorpbmw.nl/,MINI,1
03639_2,Mini,Story Nijmegen B.V. (MINI),51.826168060302734,5.827444076538086,"Neerbosscheweg 2, 6534 AA Nijmegen",Neerbosscheweg 2,,6534 AA,Nijmegen,NL,+31-24-3719719,info@story-nijmegen.nl,https://www.storymini-nijmegen.nl,MINI,1
20300_2,Mini,Ekris Arnhem (MINI),51.980892181396484,5.985188961029053,"Markweg 4, 6883 JM Velp",Markweg 4,,6883 JM,Velp,NL,+31-26-3642164,arnhem@ekris.nl,https://www.ekris.nl/mini/,MINI,1
08586_2,Mini,Van Poelgeest Alphen a/d Rijn,52.11168670654297,4.6612749099731445,"Gouwelandenlaan 13, 2408 ZG Alphen a/d Rijn",Gouwelandenlaan 13,,2408 ZG,Alphen a/d Rijn,NL,+31-172-422214,info@van-poelgeest.nl,https://hanssevers.nl/,MINI,1
22003_2,Mini,Ekris Zeist (MINI),52.10757827758789,5.2589898109436035,"Blanckenhagenweg 22-24, 3712 DE Huis ter Heide",Blanckenhagenweg 22-24,,3712 DE,Huis ter Heide,NL,+31-30-6925872,zeist@ekris.nl,https://www.ekris.nl/mini/,MINI,1
03571_2,Mini,Dusseldorp Hoorn B.V. (MINI),52.67095947265625,5.054666042327881,"De Compagnie 31, 1689 AG ZWAAG",De Compagnie 31,,1689 AG,ZWAAG,NL,+31-(0)229-282100,info@dusseldorpbmw.nl,https://www.dusseldorpbmw.nl/dusseldorp-hoorn,MINI,1
03599_2,Mini,Hedin Automotive Dordrecht (MINI),51.79015350341797,4.64883279800415,"Mijlweg 65, 3316 BE Dordrecht",Mijlweg 65,,3316 BE,Dordrecht,NL,+31-78-6527600,Rcc.mini@hedinautomotive.nl,https://www.hedinautomotive.nl/mini,MINI,1
03650_1,Mini,Hedin Automotive Tilburg,51.545684814453125,5.109342098236084,"Driehuizendijk 1, 5022 KD Tilburg",Driehuizendijk 1,,5022 KD,Tilburg,NL,+31-13-5422133,RCC.bmw@hedinautomotive.nl,https://www.hedinautomotive.nl/bmw,MINI,1
03635_1,Mini,Hedin Automotive Waalwijk,51.68911361694336,5.045195579528809,"Van Andelstraat 9, 5141 PB Waalwijk",Van Andelstraat 9,,5141 PB,Waalwijk,NL,+31-416-332443,RCC.bmw@hedinautomotive.nl,https://www.hedinautomotive.nl/bmw,MINI,1
03693_1,Mini,Ekris Assen,52.993377685546875,6.520975589752197,"Transportweg 6, 9405 PR Assen",Transportweg 6,,9405 PR,Assen,NL,+31-592-245245,assen@ekris.nl,https://www.ekris.nl,MINI,1
20299_1,Mini,NobraCars Uden B.V.,51.6754035949707,5.640830039978027,"Hoevenseweg 22, 5403 PA Uden",Hoevenseweg 22,,5403 PA,Uden,NL,+31-413-334977,info@nobracarsuden.nl,http://www.nobracars-uden.nl,MINI,1
31107_1,Mini,Van Poelgeest Gouda,52.020851135253906,4.6841654777526855,"Antwerpseweg 11, 2803 PB Gouda",Antwerpseweg 11,,2803 PB,Gouda,NL,+31-182-513000,info@van-poelgeest.nl,https://www.van-poelgeest.nl/,MINI,1
03625_3,Mini,Dusseldorp Zwolle (MINI),52.52524185180664,6.122589588165283,"Molenland 4, 8024 AL Zwolle",Molenland 4,,8024 AL,Zwolle,NL,+31-38-4552860,info@dusseldorpmini.nl,https://www.dusseldorpmini.nl/dusseldorp-mini-zwolle,MINI,1
03619_4,Mini,Hedin Automotive Goes (MINI),51.486629486083984,3.874229907989502,"Amundsenweg 33, 4462 GP Goes",Amundsenweg 33,,4462 GP,Goes,NL,+31-113-245245,Rcc.mini@hedinautomotive.nl,https://www.mini-renova.nl,MINI,1
03699_1,Mini,Van Hooff B.V.,51.40419006347656,5.409878730773926,"De Run 6803, 5504 DW Veldhoven",De Run 6803,,5504 DW,Veldhoven,NL,+31-40-2532283,info@vanhooffbmw.nl,http://www.vanhooffbmw.nl/,MINI,1
03681_1,Mini,Van Poelgeest Woerden,52.0754508972168,4.909461975097656,"Middellandse Zee 13, 3446 CG Woerden",Middellandse Zee 13,,3446 CG,Woerden,NL,+31-348-413778,info@van-poelgeest.nl,https://www.van-poelgeest.nl/,MINI,1
10087_3,Mini,Van Poelgeest Amsterdam B.V. (MINI),52.328941345214844,4.921274185180664,"Pieter Braaijweg 12, 1114 AJ Amsterdam - Duivendrecht",Pieter Braaijweg 12,,1114 AJ,Amsterdam - Duivendrecht,NL,+31-20-4604690,info@vanpoelgeestmini.nl,https://www.van-poelgeest.nl/mini/,MINI,1
22093_2,Mini,Ekris Groningen B.V. (MINI),53.21591567993164,6.609002590179443,"Kieler Bocht 13, 9723 JA Groningen",Kieler Bocht 13,,9723 JA,Groningen,NL,+31-50-5717273,groningen@ekris.nl,https://www.ekris.nl,MINI,1
06987_3,Mini,Hedin Automotive Breda (MINI),51.599266052246094,4.740764141082764,"Huifakkerstraat 1, 4815 PN Breda",Huifakkerstraat 1,,4815 PN,Breda,NL,+31-76-5223549,Rcc.mini@hedinautomotive.nl,https://www.hedinautomotive.nl/mini,MINI,1
20260_1,Mini,Hedin Automotive Roosendaal,51.559478759765625,4.463863372802734,"Vlierwerf 2, 4704 SB Roosendaal",Vlierwerf 2,,4704 SB,Roosendaal,NL,+31-165-576376,RCC.bmw@hedinautomotive.nl,https://www.hedinautomotive.nl/bmw,MINI,1
03686_7,Mini,Ekris Veenendaal (MINI),52.04124450683594,5.556831359863281,"Plesmanstraat 45, 3905 KZ VEENENDAAL",Plesmanstraat 45,,3905 KZ,VEENENDAAL,NL,+31-318-546550,veenendaal@ekris.nl,https://www.ekris.nl/mini/,MINI,1
03664_1,Mini,Ekris Nijkerk,52.237548828125,5.483622074127197,"Patroonstraat 5, 3861 RN Nijkerk",Patroonstraat 5,,3861 RN,Nijkerk,NL,+31-33-2456114,nijkerk@ekris.nl,https://www.ekris.nl/bmw/,MINI,1
03633_1,Mini,Dusseldorp Alkmaar B.V.,52.61188888549805,4.750508785247803,"Koraalstraat 5, 1812 RK Alkmaar",Koraalstraat 5,,1812 RK,Alkmaar,NL,+31-72-5617844,info@dusseldorpbmw.nl,https://www.dusseldorpbmw.nl/dusseldorp-alkmaar,MINI,1
30984_1,Mini,Van Poelgeest Noordwijk,52.213340759277344,4.43678092956543,"Keyserswey 91, 2201 CX Noordwijk",Keyserswey 91,,2201 CX,Noordwijk,NL,+31-71-4090910,info@van-poelgeest.nl,https://www.van-poelgeest.nl/,MINI,1
03663_3,Mini,Van Poelgeest Naarden B.V.(MINI),52.30440139770508,5.145448207855225,"Energiestraat 51, 1411 AS Naarden",Energiestraat 51,,1411 AS,Naarden,NL,+31-35-6997676,info@van-poelgeest.nl,https://www.van-poelgeest.nl/mini/,MINI,1
03663_1,Mini,Van Poelgeest Naarden B.V.,52.30440139770508,5.145448207855225,"Energiestraat 51, 1411 AS Naarden",Energiestraat 51,,1411 AS,Naarden,NL,+31-35-6997676,info@van-poelgeest.nl,https://www.van-poelgeest.nl/,MINI,1
03600_1,Mini,Dusseldorp Apeldoorn B.V.,52.18191146850586,5.981594085693359,"Kayersdijk 150, 7332 AW Apeldoorn",Kayersdijk 150,,7332 AW,Apeldoorn,NL,+31-55-5380380,info@dusseldorpbmw.nl,https://www.dusseldorpbmw.nl/dusseldorp-apeldoorn,MINI,1
